time,open,high,low,close,Volume,Volume MA
1575417600,7300.0175,7792.265,7081.72,7195,34634.8699321,25642.027097869322
1575504000,7198.355,7490.9175,7155.3725,7392.7875,20803.78538013,25575.132802966324
1575590400,7394.895,7611.715,7306.8275,7542.82,19104.97919796,26245.615320859324
1575676800,7545.4825,7637.0675,7486.25,7503.51,9284.55934984,26291.962049705828
1575763200,7504.8925,7579.7975,7390.6825,7523.3275,8392.95790059,25667.202345673322
1575849600,7520.8875,7660.845,7268.6725,7338.185,24501.0187988,26064.010966640322
1575936000,7336.015,7397.75,7158.44,7219.035,15802.23137874,26228.916421106325
1576022400,7221.065,7268.9875,7125.4325,7202.7875,12942.91292348,25082.70095393982
1576108800,7203.15,7297.245,7076.785,7189.4625,17992.11923138,22434.87964669182
1576195200,7190.12,7299.79,7184.765,7252.3525,12797.51209011,22200.927463410822
1576281600,7253.2375,7267.7075,7008.88,7065.535,9568.33145662,21529.61355749482
1576368000,7067.365,7206.3,7008.8775,7114.98,9363.7263816,18973.151395323323
1576454400,7114.755,7140.305,6811.31,6879.2925,25518.67805226,18952.796969034323
1576540800,6879.4425,6934.845,6557.26,6613.77,28922.84759699,18070.438132014322
1576627200,6617.2625,7458.53,6430.145,7288.2375,48941.50867723,19443.74664613582
1576713600,7288.99,7373.03,7035.4875,7150.8725,22697.71330655,19315.34010162032
1576800000,7153.02,7218.5275,7075.3275,7190.62,13276.16106748,19173.55410707332
1576886400,7190.81,7192.775,7110.745,7143.5625,6739.77661748,18504.33150221182
1576972800,7143.7875,7525.115,7125.88,7511.47,19139.75021106,18649.04971151082
